BVB_ID,player_name_x,player_country,DOB_x,home_town,resides,total_first,total_second,total_third,total_forth,total_played,total_points,podium%,height_inches_x,height_cm,DOB_date,DOB_str,big_stat_player_name,gender,player_name_y,DOB_y,height_inches_y
14749,Kiana Rogers,United States,1988-02-10,"Placerville, CA","Provo, UT",0.0,0.0,0.0,0.0,1.0,95.0,,70.0,177.8,1988-02-10,"February 10, 1988 (35 years old)",Kiana Rogers,W,Kiana Rogers,1988-02-10,70.0
14750,Laura Downey,United States,1981-05-31,"San Diego, CA","Salt Lake City, UT",0.0,0.0,0.0,0.0,1.0,95.0,,68.0,172.72,1981-05-31,"May 31, 1981 (42 years old)",Laura Downey,W,Laura Downey,1981-05-31,68.0
14751,Adrianne Shewell,United States,1980-06-09,"Castle Dale, UT","Vernal, UT",0.0,0.0,0.0,0.0,2.0,155.0,,74.0,187.96,1980-06-09,"June 9, 1980 (43 years old)",Adrianne Shewell,W,Adrianne Shewell,1980-06-09,74.0
14752,Kyle Smith,United States,1986-06-19,,"Sandy, UT",0.0,0.0,0.0,0.0,2.0,135.0,,,,1986-06-19,"June 19, 1986 (37 years old)",Kyle Smith,M,Kyle Smith,1986-06-19,
21633,Kyle Smith,New Zealand,2004-01-31,,,0.0,0.0,0.0,0.0,2.0,70.0,,,,2004-01-31,"January 31, 2004 (19 years old)",Kyle Smith,M,Kyle Smith,1986-06-19,
14753,Klayson Barlow,United States,,,Murray,0.0,0.0,0.0,0.0,2.0,135.0,,,,,,Klayson Barlow,M,Klayson Barlow,,
14754,Glen Horsley,United States,1979-01-27,,"Orem, UT",0.0,0.0,0.0,0.0,2.0,135.0,,,,1979-01-27,"January 27, 1979 (44 years old)",Glen Horsley,M,Glen Horsley,1979-01-27,
14755,Arlo Gagestein,United States,1977-08-11,"Ogden, UT","Ogden, UT",0.0,0.0,0.0,0.0,2.0,75.0,,75.0,190.5,1977-08-11,"August 11, 1977 (45 years old)",Arlo Gagestein,M,Arlo Gagestein,1977-08-11,75.0
14757,Lisa Arnholdt,Germany,1996-07-27,Mutlanger,Stuttgart,0.0,1.0,3.0,2.0,28.0,1667.0,,70.0,177.8,1996-07-27,"July 27, 1996 (26 years old)",Lisa Arnholdt,W,Lisa Arnholdt,1996-07-27,70.0
14759,Leonie Welsch,Germany,1996-01-29,Filderstadt,Hamburg,0.0,1.0,1.0,1.0,22.0,1329.0,,72.0,182.88,1996-01-29,"January 29, 1996 (27 years old)",Leonie Welsch,W,Leonie Welsch,1996-01-29,
14768,Kristyna Adamcikova,Czech Republic,1997-07-02,Opava,Prostejov,0.0,0.0,0.0,1.0,7.0,274.0,,72.0,182.88,1997-07-02,"July 2, 1997 (26 years old)",Kristyna Adamcikova,W,Kristyna Adamcikova,1997-07-02,72.0
14774,Anastasija Kravcenoka Samoilova,Latvia,1997-01-19,Daugavpils,Daugavpils,4.0,5.0,1.0,7.0,67.0,11830.0,,70.0,177.8,1997-01-19,"January 19, 1997 (26 years old)",Anastasija Kravcenoka,W,Anastasija Kravcenoka,1997-01-19,70.0
14776,Kerri Smit Battiston,Canada,1989-06-18,"Shubenacadie, NS",,0.0,0.0,0.0,0.0,6.0,185.0,,,,1989-06-18,"June 18, 1989 (34 years old)",Kerri Smit,W,Kerri Smit,1989-06-18,
14784,Florian Breer,Switzerland,1998-12-05,Basel,Basel,2.0,3.0,5.0,2.0,60.0,7095.0,,73.0,185.42000000000002,1998-12-05,"December 5, 1998 (24 years old)",Florian Breer,M,Florian Breer,1998-12-05,
14785,Yves Haussener,Switzerland,1998-06-13,Basel,SWITZERLAND,3.0,5.0,6.0,2.0,66.0,7192.0,,71.0,180.34,1998-06-13,"June 13, 1998 (25 years old)",Yves Haussener,M,Yves Haussener,1998-06-13,
14789,Aleksandra Stepien,Poland,1997-12-01,,,0.0,1.0,0.0,0.0,3.0,158.0,,,,1997-12-01,"December 1, 1997 (25 years old)",Aleksandra Stepien,W,Aleksandra Stepien,1997-12-01,
14790,Marta Pietroczuk,Poland,1997-06-09,,,0.0,1.0,0.0,0.0,3.0,98.0,,,,1997-06-09,"June 9, 1997 (26 years old)",Marta Pietroczuk,W,Marta Pietroczuk,1997-06-09,
14791,Agata Trybula,Poland,1997-06-28,Swiecie,,0.0,0.0,0.0,0.0,5.0,188.0,,71.0,180.34,1997-06-28,"June 28, 1997 (26 years old)",Agata Trybula,W,Agata Trybula,1997-06-28,
14793,Ioana-Alexandra Ordean,Romania,1997-03-22,Cugir,Timisoara,0.0,1.0,0.0,1.0,12.0,574.0,,71.0,180.34,1997-03-22,"March 22, 1997 (26 years old)",Ioana-Alexandra Ordean,W,Ioana-Alexandra Ordean,1997-03-22,71.0
14794,Selin Yurtsever Toy,Türkiye,1996-08-27,Çanakkale,Çanakkale,0.0,0.0,0.0,0.0,16.0,681.0,,71.0,180.34,1996-08-27,"August 27, 1996 (26 years old)",Selin Yurtsever,W,Selin Yurtsever,1996-08-27,71.0
14799,Hugo Rojas Martínez,Spain,1996-02-17,Tenerife,Lorca,0.0,0.0,0.0,0.0,7.0,234.0,,73.0,185.42000000000002,1996-02-17,"February 17, 1996 (27 years old)",Hugo Rojas,M,Hugo Rojas,1996-02-17,73.0
14800,Javier Huerta Pastor,Spain,1997-01-17,Tenerife,Lorca,1.0,1.0,2.0,2.0,31.0,2931.0,,74.0,187.96,1997-01-17,"January 17, 1997 (26 years old)",Javier Huerta,M,Javier Huerta,1997-01-17,74.0
14804,Federica Frasca,Italy,1996-07-03,,Rome,0.0,0.0,0.0,1.0,11.0,468.0,,69.0,175.26,1996-07-03,"July 3, 1996 (27 years old)",Federica Frasca,W,Federica Frasca,1996-07-03,69.0
14805,Joshua Allen,United States,1983-04-18,"Hacienda Heights, CA","Washington, UT",0.0,0.0,0.0,0.0,4.0,235.0,,75.0,190.5,1983-04-18,"April 18, 1983 (40 years old)",Joshua Allen,M,Joshua Allen,1983-04-18,75.0
14809,Eric Stadie,Germany,1996-06-07,Berlin,Berlin,1.0,0.0,1.0,5.0,21.0,1271.0,,75.0,190.5,1996-06-07,"June 7, 1996 (27 years old)",Eric Stadie,M,Eric Stadie,1996-06-07,74.0
14812,Viktoryia Siakretava,Belarus,1997-06-04,Mogilyov,Minsk,0.0,0.0,1.0,1.0,34.0,1303.0,,72.0,182.88,1997-06-04,"June 4, 1997 (26 years old)",Viktoryia Siakretava,W,Viktoryia Siakretava,1997-06-04,72.0
14819,Jake Dietrich,Virgin Islands,1988-11-22,"Santa Clarita, CA","Redondo Beach, CA",0.0,0.0,1.0,0.0,26.0,10405.0,,77.0,195.58,1988-11-22,"November 22, 1988 (34 years old)",Jake Dietrich,M,Jake Dietrich,1988-11-22,77.0
14820,Chicory Roth,United States,1991-04-29,,"Santa Cruz, CA",0.0,0.0,0.0,0.0,12.0,800.0,,74.0,187.96,1991-04-29,"April 29, 1991 (32 years old)",Chicory Roth,M,Chicory Roth,1991-04-29,
14821,Bryce Easter,United States,,,,0.0,0.0,0.0,0.0,3.0,139.0,,,,,,Bryce Easter,M,Bryce Easter,,
14822,Raphael Vieira,United States,1986-06-18,,,0.0,0.0,0.0,0.0,5.0,193.0,,,,1986-06-18,"June 18, 1986 (37 years old)",Raphael Vieira,M,Raphael Vieira,1986-06-18,
14823,David Freitag,United States,1989-09-15,"Manhattan Beach, CA","Manhattan Beach, CA",0.0,0.0,0.0,0.0,2.0,56.0,,78.0,198.12,1989-09-15,"September 15, 1989 (33 years old)",David Freitag,M,David Freitag,1989-09-15,78.0
14824,Abel Gustafson,United States,1987-10-11,"Duluth, MN","Huntington Beach, CA",0.0,0.0,0.0,0.0,18.0,1370.0,,77.0,195.58,1987-10-11,"October 11, 1987 (35 years old)",Abel Gustafson,M,Abel Gustafson,1987-10-11,77.0
14825,Christian Honer,United States,1995-05-08,"Surprise, AZ","Surprise, AZ",0.0,0.0,0.0,0.0,49.0,8155.0,,73.0,185.42000000000002,1995-05-08,"May 8, 1995 (28 years old)",Christian Honer,M,Christian Honer,1995-05-08,73.0
14826,Kyle Friend,United States,1989-01-21,"Boca Raton, FL","Manhattan Beach, CA",3.0,2.0,5.0,0.0,47.0,16248.0,,77.0,195.58,1989-01-21,"January 21, 1989 (34 years old)",Kyle Friend,M,Kyle Friend,1989-01-21,
14828,Clay Paullin,United States,1992-01-25,"Palos Verdes, CA","Manhattan Beach, CA",0.0,0.0,0.0,0.0,9.0,664.0,,80.0,203.2,1992-01-25,"January 25, 1992 (31 years old)",Clay Paullin,M,Clay Paullin,1992-01-25,80.0
14830,Marty Lorenz,United States,1990-12-28,"Spokane, WA","Costa Mesa, CA",1.0,0.0,2.0,1.0,59.0,11356.0,,77.0,195.58,1990-12-28,"December 28, 1990 (32 years old)",Marty Lorenz,M,Marty Lorenz,1990-12-28,77.0
14831,Kristi Kandel,United States,1986-09-26,"Fredericktown, OH","Playa del Rey, CA",0.0,0.0,0.0,0.0,6.0,342.0,,68.0,172.72,1986-09-26,"September 26, 1986 (36 years old)",Kristi Kandel,W,Kristi Kandel,1986-09-26,68.0
14832,Angela Bensend,United States,1989-07-23,"Plano, TX","Dallas, TX",0.0,4.0,5.0,0.0,38.0,6514.0,,73.0,185.42000000000002,1989-07-23,"July 23, 1989 (33 years old)",Angela Bensend,W,Angela Bensend,1989-07-23,73.0
14833,Roseanne Landay,United States,,,Pacific Palisades,0.0,0.0,0.0,0.0,2.0,66.0,,,,,,Roseanne Landay,W,Roseanne Landay,,
14834,Tiffany Marinos,United States,1988-05-04,"Three Rivers, CA","San Marcos, CA",0.0,0.0,0.0,0.0,14.0,1034.0,,69.0,175.26,1988-05-04,"May 4, 1988 (35 years old)",Tiffany Marinos,W,Tiffany Marinos,1988-05-04,69.0
14836,Nicole Wallace,United States,1984-09-11,,"Wauwatosa, WI",0.0,0.0,0.0,0.0,4.0,197.0,,,,1984-09-11,"September 11, 1984 (38 years old)",Nicole Wallace,W,Nicole Wallace,1984-09-11,
14837,Jessica Gaffney,United States,1996-05-16,"Temecula, CA","Los Angeles, CA",0.0,0.0,1.0,0.0,40.0,14197.0,,73.0,185.42000000000002,1996-05-16,"May 16, 1996 (27 years old)",Jessica Gaffney,W,Jessica Gaffney,1996-05-16,73.0
14838,Brian Brinkerhoff,United States,1975-02-18,,"queen Creek, AZ",0.0,0.0,0.0,0.0,2.0,66.0,,,,1975-02-18,"February 18, 1975 (48 years old)",Brian Brinkerhoff,M,Brian Brinkerhoff,1975-02-18,
14840,Abby Van Winkle,United States,1999-10-13,"San Clemente, CA","San Clemente, CA",0.0,0.0,0.0,0.0,15.0,5851.0,,74.0,187.96,1999-10-13,"October 13, 1999 (23 years old)",Abby Van Winkle,W,Abby Van Winkle,1999-10-13,74.0
14841,Christine Jenkins,Australia,1986-03-26,Melbourne,Sandringham,1.0,0.0,0.0,0.0,13.0,1606.0,,68.0,172.72,1986-03-26,"March 26, 1986 (37 years old)",Christie Jenkins,W,Christie Jenkins,1988-03-26,68.0
14845,Ariana Homayun,United States,1997-05-15,,"West Hills, CA",0.0,0.0,0.0,0.0,15.0,1341.0,,,,1997-05-15,"May 15, 1997 (26 years old)",Ariana Homayun,W,Ariana Homayun,1997-05-15,
14846,Chris Fleming,United States,1987-04-03,"Riverside, CA","San Diego, CA",0.0,0.0,0.0,0.0,28.0,1756.0,,72.0,182.88,1987-04-03,"April 3, 1987 (36 years old)",Chris Fleming,M,Chris Fleming,1987-04-03,72.0
14847,Jason Johnson,United States,1979-08-31,"Champlin, MN","Hermosa Beach, CA",0.0,0.0,0.0,0.0,1.0,41.0,,75.0,190.5,1979-08-31,"August 31, 1979 (43 years old)",Jason Johnson,M,Jason Johnson,1979-08-31,75.0
14848,Brian Ratto,United States,1975-04-07,"Pleasant Hill, CA","Pleasant Hill, CA",0.0,0.0,0.0,0.0,1.0,41.0,,74.0,187.96,1975-04-07,"April 7, 1975 (48 years old)",Brian Ratto,M,Brian Ratto,1975-04-07,74.0
14849,Chris Kelley,United States,1991-08-08,"Waipahu, HI","Waipahu, HI",0.0,0.0,0.0,0.0,1.0,50.0,,79.0,200.66,1991-08-08,"August 8, 1991 (31 years old)",Chris Kelley,M,Chris Kelley,1991-08-08,79.0
14850,Andrew Riley,United States,1982-06-02,"Chico, CA","Fair Oaks, CA",0.0,0.0,0.0,0.0,2.0,82.0,,78.0,198.12,1982-06-02,"June 2, 1982 (41 years old)",Andrew Riley,M,Andrew Riley,1982-06-02,78.0
14851,Jason Kolczak,United States,1977-04-19,,"Hermosa Beach, CA",0.0,0.0,0.0,0.0,4.0,210.0,,75.0,190.5,1977-04-19,"April 19, 1977 (46 years old)",Jason Kolczak,M,Jason Kolczak,1977-04-19,75.0
14853,Yanisleidis Sánchez Vinent,Cuba,1996-02-22,Guantánamo,Havana,1.0,6.0,2.0,3.0,19.0,1970.0,,69.0,175.26,1996-02-22,"February 22, 1996 (27 years old)",Yanisleidis Sanchez,W,Yanisleidis Sanchez,1996-02-22,69.0
14857,Nivaldo Nadhir Díaz Gomez,Cuba,1994-03-24,La Habana,Liberec ,10.0,3.0,4.0,0.0,33.0,3760.0,,80.0,203.2,1994-03-24,"March 24, 1994 (29 years old)",Nivaldo Diaz,M,Nivaldo Diaz,1994-03-24,79.0
14869,Christophe Mukunzi,Rwanda,1991-02-08,Karongi,Kigali,0.0,0.0,0.0,0.0,1.0,45.0,,78.0,198.12,1991-02-08,"February 8, 1991 (32 years old)",Christophe Mukunzi,M,Christophe Mukunzi,1991-02-08,75.0
14874,Sirinuch Kawfong,Thailand,1998-01-20,Bangkok,Bangkok,0.0,0.0,0.0,0.0,12.0,219.0,,70.0,177.8,1998-01-20,"January 20, 1998 (25 years old)",Sirinuch Kawfong,W,Sirinuch Kawfong,1998-01-20,70.0
14875,Annie Kuntz Danie,United States,1983-03-19,"Cincinnati, OH","West Chester, OH",0.0,0.0,0.0,0.0,2.0,150.0,,70.0,177.8,1983-03-19,"March 19, 1983 (40 years old)",Annie Daniel,W,Annie Daniel,1983-03-19,70.0
14876,Heather Mariner,United States,1989-11-13,,"Fairview Park, OH",0.0,0.0,0.0,0.0,2.0,135.0,,,,1989-11-13,"November 13, 1989 (33 years old)",Heather Mariner,W,Heather Mariner,1989-11-13,
14877,Phil Cagnolia,United States,,,,0.0,0.0,0.0,0.0,1.0,60.0,,,,,,Phil Cagnolia,M,Phil Cagnolia,,
14878,Tosh Manos,United States,1976-01-27,"Mount Juliet, TN","Lebanon, TN",0.0,0.0,0.0,0.0,1.0,60.0,,73.0,185.42000000000002,1976-01-27,"January 27, 1976 (47 years old)",Tosh Manos,M,Tosh Manos,1976-01-27,73.0
14879,Mike Wauligman,United States,1982-09-06,"Cincinnati, OH","Cincinnati, OH",0.0,0.0,0.0,0.0,1.0,60.0,,76.0,193.04,1982-09-06,"September 6, 1982 (40 years old)",Mike Wauligman,M,Mike Wauligman,1982-09-06,76.0
14880,Seth Wilson,United States,1990-03-23,,"Dayton, OH",0.0,0.0,0.0,0.0,4.0,420.0,,,,1990-03-23,"March 23, 1990 (33 years old)",Seth Wilson,M,Seth Wilson,1990-03-23,
14881,Ryan Berning,United States,1984-12-16,"Yellow Springs, OH","Boston, MA",0.0,0.0,0.0,0.0,7.0,292.0,,71.0,180.34,1984-12-16,"December 16, 1984 (38 years old)",Ryan Berning,M,Ryan Berning,1984-12-16,71.0
14882,Alan Kissinger,United States,,,,0.0,0.0,0.0,0.0,1.0,60.0,,,,,,Alan Kissinger,M,Alan Kissinger,,
14883,Dave Talcott,United States,1969-09-09,"Worthington, MN","Midland, MI",0.0,0.0,0.0,0.0,5.0,274.0,,72.0,182.88,1969-09-09,"September 9, 1969 (53 years old)",Dave Talcott,M,Dave Talcott,1969-09-09,72.0
14884,Brandon Fillinger,United States,1986-04-14,"Dayton, OH","Dayton, OH",0.0,0.0,0.0,0.0,3.0,170.0,,71.0,180.34,1986-04-14,"April 14, 1986 (37 years old)",Brandon Fillinger,M,Brandon Fillinger,1986-04-14,71.0
14885,Dan Zibton,United States,1986-06-05,"Cincinnati, OH","Cincinnati, OH",0.0,0.0,0.0,0.0,2.0,60.0,,76.0,193.04,1986-06-05,"June 5, 1986 (37 years old)",Dan Zibton,M,Dan Zibton,1986-06-05,76.0
14886,Brandon Joyner,United States,1988-08-12,"Chester, VA","Hermosa Beach, CA",0.0,0.0,1.0,1.0,47.0,13576.0,,77.0,195.58,1988-08-12,"August 12, 1988 (34 years old)",Brandon Joyner,M,Brandon Joyner,1988-08-12,
14887,Jameel Epps,United States,1989-11-28,,"Absecon, NJ",0.0,0.0,0.0,0.0,3.0,435.0,,,,1989-11-28,"November 28, 1989 (33 years old)",Jameel Epps,M,Jameel Epps,1989-11-28,
14888,Robert Griffiths,United States,1984-07-23,,"Carteret, NJ",0.0,0.0,0.0,0.0,4.0,185.0,,,,1984-07-23,"July 23, 1984 (38 years old)",Robert Griffiths,M,Robert Griffiths,1984-07-23,
14889,Diana Zolnercikova Jamborova,Czech Republic,1989-11-15,Orlova,Orlova,0.0,0.0,1.0,0.0,35.0,1668.0,,71.0,180.34,1989-11-15,"November 15, 1989 (33 years old)",Diana Zolnercikova,W,Diana Zolnercikova,1989-11-15,71.0
14890,Jacqueline McCall,United States,1975-10-08,,"Tampa, FL",0.0,0.0,0.0,0.0,2.0,116.0,,,,1975-10-08,"October 8, 1975 (47 years old)",Jacqueline McCall,W,Jacqueline McCall,1975-10-08,
14891,Sarah Browning,United States,1974-08-28,,"Orlando, FL",0.0,0.0,0.0,0.0,1.0,75.0,,,,1974-08-28,"August 28, 1974 (48 years old)",Sarah Browning,W,Sarah Browning,1974-08-28,
14892,Monyka Paul,United States,1979-02-10,,"Orlando, FL",0.0,0.0,0.0,0.0,4.0,440.0,,,,1979-02-10,"February 10, 1979 (44 years old)",Monyka Paul,W,Monyka Paul,1979-02-10,
14893,Megan Knepp,United States,1987-12-21,,,0.0,0.0,0.0,0.0,1.0,75.0,,,,1987-12-21,"December 21, 1987 (35 years old)",Megan Knepp,W,Megan Knepp,1987-12-21,
14894,Sarah Tickner,United States,1990-11-22,,"Bradenton, FL",0.0,0.0,0.0,0.0,1.0,75.0,,,,1990-11-22,"November 22, 1990 (32 years old)",Sarah Tickner,W,Sarah Tickner,1990-11-22,
14895,Mallory Kiley,United States,1989-11-06,,"Palm Harbor, FL",0.0,0.0,0.0,0.0,1.0,95.0,,,,1989-11-06,"November 6, 1989 (33 years old)",Mallory Kiley,W,Mallory Kiley,1989-11-06,
14896,Mandy Hinton,United States,1985-10-12,,,0.0,0.0,0.0,0.0,1.0,95.0,,,,1985-10-12,"October 12, 1985 (37 years old)",Mandy Hinton,W,Mandy Hinton,1985-10-12,
14898,Andy Waterman,United States,1975-07-19,,"Melbourne, FL",0.0,0.0,0.0,0.0,1.0,95.0,,,,1975-07-19,"July 19, 1975 (47 years old)",Andy Waterman,M,Andy Waterman,1975-07-19,
14899,Nick DiLorenzo,United States,1973-03-06,,"Sarasota, FL",0.0,0.0,0.0,0.0,1.0,60.0,,,,1973-03-06,"March 6, 1973 (50 years old)",Nick DiLorenzo,M,Nick DiLorenzo,1973-03-06,
14900,Vasyl Martyniuk,United States,1986-01-12,,"St. Petersburg, FL",0.0,0.0,0.0,0.0,2.0,110.0,,,,1986-01-12,"January 12, 1986 (37 years old)",Vasyl Martyniuk,M,Vasyl Martyniuk,1986-01-12,
14901,Bradley Riding-Connors,Virgin Islands,1989-10-13,,"Port Richey, FL",0.0,0.0,0.0,0.0,30.0,6508.0,,,,1989-10-13,"October 13, 1989 (33 years old)",Bradley Riding-Connors,M,Bradley Riding-Connors,1989-10-13,
14903,Chris Guerra,United States,1986-05-02,,"Lake Wales, FL",0.0,0.0,0.0,0.0,1.0,60.0,,,,1986-05-02,"May 2, 1986 (37 years old)",Chris Guerra,M,Chris Guerra,1986-05-02,
14904,Chris McHugh,United States,1985-05-05,,,0.0,0.0,0.0,0.0,1.0,60.0,,,,1985-05-05,"May 5, 1985 (38 years old)",Chris McHugh,M,Chris McHugh,1985-05-05,
14905,Kevin Oleson,United States,1985-05-29,,"Wesley Chapel, FL",0.0,0.0,0.0,0.0,4.0,245.0,,,,1985-05-29,"May 29, 1985 (38 years old)",Kevin Oleson,M,Kevin Oleson,1985-05-29,
14906,Dallas Loupot,United States,1973-02-07,,,0.0,0.0,0.0,0.0,1.0,50.0,,,,1973-02-07,"February 7, 1973 (50 years old)",Dallas Loupot,M,Dallas Loupot,1973-02-07,
14907,Chris Swift,United States,1976-04-25,,"St Petersburg, FL",0.0,0.0,0.0,0.0,1.0,50.0,,,,1976-04-25,"April 25, 1976 (47 years old)",Chris Swift,M,Chris Swift,1976-04-25,
14908,Kristopher Back,United States,1986-09-21,"Citra, FL","Plymouth, MN",0.0,0.0,0.0,0.0,23.0,2566.0,,,,1986-09-21,"September 21, 1986 (36 years old)",Kristopher Back,M,Kristopher Back,1986-09-21,
14909,Jonathan Back,United States,1989-03-06,,,0.0,0.0,0.0,0.0,1.0,60.0,,,,1989-03-06,"March 6, 1989 (34 years old)",Jonathan Back,M,Jonathan Back,1989-03-06,
16098,Nathan Black,United States,1978-06-20,,"Baton Rouge, LA",0.0,0.0,0.0,0.0,1.0,60.0,,74.0,187.96,1978-06-20,"June 20, 1978 (45 years old)",Jonathan Back,M,Jonathan Back,1989-03-06,
14910,Rob Ritchie,United States,1989-01-11,,"Ft. Myers, FL",0.0,0.0,0.0,0.0,2.0,135.0,,,,1989-01-11,"January 11, 1989 (34 years old)",Rob Ritchie,M,Rob Ritchie,1989-01-11,
14911,Andre Calar,United States,1990-04-18,,"Harvest, AL",0.0,0.0,0.0,0.0,1.0,50.0,,,,1990-04-18,"April 18, 1990 (33 years old)",Andre Calar,M,Andre Calar,1990-04-18,
14912,Ian Marvel,United States,1975-04-14,,"Largo, FL",0.0,0.0,0.0,0.0,1.0,50.0,,,,1975-04-14,"April 14, 1975 (48 years old)",Ian Marvel,M,Ian Marvel,1975-04-14,
14913,JJ Colina,United States,1977-02-18,"Valencia, Venezuela","Tampa, FL",0.0,0.0,0.0,0.0,14.0,1450.0,,69.0,175.26,1977-02-18,"February 18, 1977 (46 years old)",JJ Colina,M,JJ Colina,1977-02-18,69.0
14914,Jason Braun,United States,1973-06-18,,"Largo, FL",0.0,0.0,0.0,0.0,1.0,50.0,,,,1973-06-18,"June 18, 1973 (50 years old)",Jason Braun,M,Jason Braun,1973-06-18,
14915,Nick Vankleeck,United States,1993-04-28,,"St. Petersburg, FL",0.0,0.0,0.0,0.0,2.0,110.0,,,,1993-04-28,"April 28, 1993 (30 years old)",Nick Vankleeck,M,Nick Vankleeck,1993-04-28,
14916,Keith Bowling,United States,1973-01-03,,,0.0,0.0,0.0,0.0,1.0,50.0,,,,1973-01-03,"January 3, 1973 (50 years old)",Keith Bowling,M,Keith Bowling,1973-01-03,
14917,Dan Liedtke,United States,1969-11-17,,,0.0,0.0,0.0,0.0,1.0,50.0,,,,1969-11-17,"November 17, 1969 (53 years old)",Dan Liedtke,M,Dan Liedtke,1969-11-17,
14918,Jason Burgess,United States,1987-08-28,,"Fort Myers, FL",0.0,0.0,0.0,0.0,2.0,110.0,,,,1987-08-28,"August 28, 1987 (35 years old)",Jason Burgess,M,Jason Burgess,1987-08-28,
14919,Devon Johnston,United States,1989-03-23,"Moorestown, NJ","Mount Laurel, NJ",0.0,0.0,0.0,0.0,4.0,302.0,,71.0,180.34,1989-03-23,"March 23, 1989 (34 years old)",Devon Johnston,W,Devon Johnston,1989-03-23,71.0
14920,Rachel Johnston,United States,1985-09-07,"Moorestown, NJ","Point Pleasant, NJ",0.0,0.0,0.0,0.0,4.0,620.0,,68.0,172.72,1985-09-07,"September 7, 1985 (37 years old)",Rachel Johnston,W,Rachel Johnston,1985-09-07,68.0
14921,Matt Wallace,United States,1989-04-05,,"Rosewell, GA",0.0,0.0,0.0,0.0,2.0,100.0,,,,1989-04-05,"April 5, 1989 (34 years old)",Matt Wallace,M,Matt Wallace,1989-04-05,
14922,Cong Yang,China,1994-08-30,Beijing,Beijing,0.0,0.0,0.0,0.0,14.0,1060.0,,75.0,190.5,1994-08-30,"August 30, 1994 (28 years old)",Cong Yang,M,Cong Yang,1994-08-30,
14923,Meimei Lin,China,1997-11-26,Beijing,Haikou ,1.0,2.0,2.0,3.0,47.0,5826.0,,73.0,185.42000000000002,1997-11-26,"November 26, 1997 (25 years old)",Meimei Lin,W,Meimei Lin,1997-11-26,74.0
14924,Xinyi Xia,China,1997-01-14,Wulu Mu Qi,BEIJING,5.0,8.0,4.0,2.0,90.0,15215.0,,72.0,182.88,1997-01-14,"January 14, 1997 (26 years old)",Xinyi Xia,W,Xinyi Xia,1997-01-14,72.0
14925,Karen Cope Charles,Costa Rica,1985-11-06,San Jose,San Jose,0.0,4.0,3.0,4.0,32.0,2465.0,,68.0,172.72,1985-11-06,"November 6, 1985 (37 years old)",Karen Charles,W,Karen Charles,1985-11-06,68.0
14928,Maria del Pilar Mardones,Chile,1989-11-16,Santiago,,0.0,0.0,0.0,0.0,27.0,1512.0,,69.0,175.26,1989-11-16,"November 16, 1989 (33 years old)",Pilar Mardones,W,Pilar Mardones,1989-11-16,69.0
14929,Natalia del Carmen Depasiser Montecinos,Chile,1987-04-11,Santiago,,0.0,0.0,0.0,0.0,10.0,790.0,,70.0,177.8,1987-04-11,"April 11, 1987 (36 years old)",Natalia Montecinos,W,Natalia Montecinos,1987-04-11,70.0
14931,Ningya Tang,China,1994-05-15,Nanjing,Beijing,0.0,0.0,0.0,0.0,23.0,946.0,,72.0,182.88,1994-05-15,"May 15, 1994 (29 years old)",Ningya Tang,W,Ningya Tang,1994-05-15,72.0
14932,Yixin Zheng,China,1995-05-06,BEIJING,,0.0,0.0,0.0,0.0,4.0,285.0,,,,1995-05-06,"May 6, 1995 (28 years old)",Yixin Zheng,W,Yixin Zheng,1995-05-06,
14937,Camille Saxton,Canada,1991-04-08,Calgary,Rocky View County,2.0,1.0,0.0,1.0,23.0,1270.0,,71.0,180.34,1991-04-08,"April 8, 1991 (32 years old)",Camille Saxton,W,Camille Saxton,1991-04-08,71.0
14938,Jeff Steffens,United States,1986-04-04,"Rescue, CA","Hermosa Beach, CA",0.0,0.0,0.0,0.0,11.0,570.0,,72.0,182.88,1986-04-04,"April 4, 1986 (37 years old)",Jeff Steffens,M,Jeff Steffens,1986-04-04,72.0
14939,Morgan Martin,United States,1998-03-07,"Mission Viejo, CA","Mission Viejo, CA",1.0,0.0,0.0,0.0,14.0,1403.0,,73.0,185.42000000000002,1998-03-07,"March 7, 1998 (25 years old)",Morgan Martin,W,Morgan Martin,1998-03-07,73.0
14940,Julie Gordon,Canada,1991-12-21,"Barrie, ON",Barrie,4.0,4.0,1.0,3.0,74.0,5305.0,,71.0,180.34,1991-12-21,"December 21, 1991 (31 years old)",Julie Gordon,W,Julie Gordon,1991-12-21,71.0
14942,Peter Dilling Kildegaard Andersen,Denmark,1990-08-06,Viborg,Frederiksberg,0.0,0.0,0.0,1.0,25.0,1259.0,,78.0,198.12,1990-08-06,"August 6, 1990 (32 years old)",Peter Kildegaard,M,Peter Kildegaard,1990-08-06,78.0
14943,Alena Bernatovich,Belarus,1987-03-26,,,0.0,0.0,0.0,0.0,3.0,118.0,,70.0,177.8,1987-03-26,"March 26, 1987 (36 years old)",Alena Bernatovich,W,Alena Bernatovich,1987-03-26,70.0
14944,Volha Rakhman,Belarus,1985-04-05,,,0.0,0.0,0.0,0.0,2.0,55.0,,,,1985-04-05,"April 5, 1985 (38 years old)",Volha Rakhman,W,Volha Rakhman,1985-04-05,
