player_id,player_name,player_country,DOB,home_town,resides,total_first,total_second,total_third,total_forth,total_played,total_points,podium%,height_inches,height_cm,DOB_date,DOB_str,big_stat_player_name
9420,Jannis Ulke,Germany,1990-08-04,,,0.0,0.0,0.0,0.0,3.0,70.0,,,,1990-08-04,"August 4, 1990 (32 years old)",
9421,Francesco Montinaro,Italy,1990-05-14,Lecce,,0.0,0.0,0.0,0.0,3.0,0.0,,74.0,187.96,1990-05-14,"May 14, 1990 (33 years old)",
9422,Daniele Lupo,Italy,1991-05-06,Rome,"Fiumicino, Fregene (Roma)",8.0,9.0,11.0,7.0,134.0,24909.0,,77.0,195.58,1991-05-06,"May 6, 1991 (32 years old)",Daniele Lupo
9423,Kristaps Birzulis,Latvia,1990-09-06,Riga,,0.0,0.0,0.0,0.0,4.0,0.0,,72.0,182.88,1990-09-06,"September 6, 1990 (32 years old)",
9424,Andrejs Jekimovs,Latvia,1990-11-14,Sigulda,,0.0,0.0,0.0,0.0,2.0,40.0,,71.0,180.34,1990-11-14,"November 14, 1990 (32 years old)",
9425,Armands Bisenieks,Latvia,1990-04-21,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1990-04-21,"April 21, 1990 (33 years old)",
9426,Gatis Brokans,Latvia,1991-05-23,Valmiera,,0.0,0.0,0.0,0.0,2.0,0.0,,72.0,182.88,1991-05-23,"May 23, 1991 (32 years old)",
9427,Jesus Noe Salas Galinde,Mexico,1990-04-16,Navolato,,0.0,0.0,0.0,0.0,1.0,0.0,,73.0,185.42000000000002,1990-04-16,"April 16, 1990 (33 years old)",
9428,Jesus Valdemar Valdes Leredo,Mexico,1990-05-10,Colima,,0.0,0.0,0.0,0.0,3.0,27.0,,74.0,187.96,1990-05-10,"May 10, 1990 (33 years old)",
9429,Christiaan Varenhorst,Netherlands,1990-05-06,Valthermond,The Hague,5.0,7.0,9.0,6.0,140.0,20560.0,,83.0,210.82,1990-05-06,"May 6, 1990 (33 years old)",Christiaan Varenhorst
9430,Johan van der Poel,Netherlands,1990-03-22,Alphen aan de Rijn,Alphen aan de Rijn,0.0,0.0,0.0,0.0,4.0,0.0,,79.0,200.66,1990-03-22,"March 22, 1990 (33 years old)",
9431,Jan-Joost van den Bogert,Netherlands,1990-05-04,Utrecht,Groningen,0.0,0.0,0.0,0.0,3.0,0.0,,76.0,193.04,1990-05-04,"May 4, 1990 (33 years old)",Jan-Joost van den Bogert
9432,Jeroen Vismans,Netherlands,1991-08-31,,Amsterdam,0.0,0.0,0.0,0.0,10.0,230.0,,71.0,180.34,1991-08-31,"August 31, 1991 (31 years old)",
9433,Mart van Werkhoven,Netherlands,1991-12-11,Voorhout,Voorhout,1.0,0.0,1.0,0.0,20.0,1785.0,,82.0,208.28,1991-12-11,"December 11, 1991 (31 years old)",Mart van Werkhoven
9434,Lukas Snoek,Netherlands,1991-06-21,,Hoevelaken,0.0,0.0,0.0,0.0,1.0,0.0,,72.0,182.88,1991-06-21,"June 21, 1991 (32 years old)",
9435,Sam Wallace-Boyd,New Zealand,1990-01-24,Tauranga,Tauranga,0.0,0.0,0.0,0.0,4.0,30.0,,73.0,185.42000000000002,1990-01-24,"January 24, 1990 (33 years old)",Sam Wallace-Boyd
9436,Sam O'Dea,New Zealand,1990-11-24,Tauranga,Tauranga,2.0,2.0,2.0,1.0,47.0,2943.0,,78.0,198.12,1990-11-24,"November 24, 1990 (32 years old)",Sam O'Dea
9437,Ivo Mattia Valentini,San Marino,1990-06-30,San Marino,San Marino,0.0,0.0,0.0,0.0,2.0,0.0,,76.0,193.04,1990-06-30,"June 30, 1990 (33 years old)",
9438,Andrea Lazzarini,San Marino,1990-05-28,San Marino,Borgo Maggiore,0.0,0.0,0.0,0.0,6.0,0.0,,71.0,180.34,1990-05-28,"May 28, 1990 (33 years old)",
9439,Anton Botin,Russia,1990-07-08,,,0.0,0.0,0.0,0.0,2.0,30.0,,75.0,190.5,1990-07-08,"July 8, 1990 (32 years old)",
9440,Anton Anosov,Russia,1990-04-25,,,0.0,0.0,0.0,0.0,3.0,42.0,,75.0,190.5,1990-04-25,"April 25, 1990 (33 years old)",Anton Anosov
9441,Anton Iorik,Russia,,,,,,,,,,,,,,,
9442,Yury Gushchin,Russia,,,,,,,,,,,,,,,
9443,Valeriy Samoday,Russia,1991-05-04,Sumy,Krasnodar ,7.0,2.0,4.0,0.0,50.0,3840.0,,76.0,193.04,1991-05-04,"May 4, 1991 (32 years old)",Valeriy Samoday
9444,Sergiy Popov,Ukraine,1991-08-06,Zaporishya,Zaporishya,5.0,5.0,3.0,2.0,85.0,7776.0,,74.0,187.96,1991-08-06,"August 6, 1991 (31 years old)",Sergiy Popov
9445,Jonas Kissling,Switzerland,1990-12-07,Strattlingen,Kappelen,0.0,0.0,0.0,0.0,68.0,3624.0,,76.0,193.04,1990-12-07,"December 7, 1990 (32 years old)",Jonas Kissling
9446,Michel Scherrer,Switzerland,1990-01-03,Zwingen,,0.0,0.0,0.0,0.0,1.0,0.0,,74.0,187.96,1990-01-03,"January 3, 1990 (33 years old)",
9447,Onderej Vavrinec,Slovakia,1991-03-03,,,0.0,0.0,0.0,0.0,2.0,0.0,,,,1991-03-03,"March 3, 1991 (32 years old)",
9448,Matej Herich,Slovakia,1990-04-02,,,0.0,0.0,0.0,0.0,6.0,100.0,,74.0,187.96,1990-04-02,"April 2, 1990 (33 years old)",
9449,Jean Abi Chedid,Lebanon,1984-03-02,okaibeh,,,,,,,,,78.0,198.12,1984-03-02,"March 2, 1984 (39 years old)",
9450,Vladimir Tikmenov,Russia,1984-09-10,,,0.0,0.0,0.0,0.0,1.0,24.0,,,,1984-09-10,"September 10, 1984 (38 years old)",
9451,Anton Vasilenko,Russia,1977-10-12,,,0.0,0.0,0.0,0.0,1.0,24.0,,,,1977-10-12,"October 12, 1977 (45 years old)",
9452,Anton Ermolaev,Russia,1989-03-05,,,0.0,0.0,0.0,0.0,1.0,12.0,,,,1989-03-05,"March 5, 1989 (34 years old)",
9453,Ruslan Naumov,Russia,1989-09-28,,,0.0,0.0,0.0,0.0,1.0,12.0,,,,1989-09-28,"September 28, 1989 (33 years old)",
9454,Maxim Basuy,Azerbaijan,1989-11-01,Vladivostok,Vladivostok,0.0,0.0,0.0,0.0,1.0,12.0,,78.0,198.12,1989-11-01,"November 1, 1989 (33 years old)",
9455,Leonid Gritsai,Azerbaijan,1990-05-25,Vladivostok,Vladivostok,0.0,0.0,0.0,0.0,8.0,250.0,,78.0,198.12,1990-05-25,"May 25, 1990 (33 years old)",Leonid Gritsay
9456,Anatoly Titler,Russia,1986-10-30,,,0.0,0.0,0.0,0.0,1.0,12.0,,,,1986-10-30,"October 30, 1986 (36 years old)",
9457,Vladimir Nosovets,Russia,1985-12-03,,,0.0,0.0,0.0,0.0,1.0,12.0,,,,1985-12-03,"December 3, 1985 (37 years old)",
9458,Maxim Nikolaev,Russia,1987-03-18,,,0.0,0.0,0.0,0.0,1.0,12.0,,,,1987-03-18,"March 18, 1987 (36 years old)",
9459,Roman Sholokhov,Russia,1987-01-16,,,0.0,0.0,0.0,0.0,1.0,12.0,,,,1987-01-16,"January 16, 1987 (36 years old)",
9460,Saif Rashed Alameri,United Arab Emirates,,,,,,,,,,,,,,,
9461,Ali Alfardan,United Arab Emirates,,,,,,,,,,,,,,,
9462,Athina Papafotiou,Greece,1989-08-23,Athens,,0.0,0.0,0.0,0.0,5.0,61.0,,71.0,180.34,1989-08-23,"August 23, 1989 (33 years old)",
9463,Elina Papadopoulou,Greece,1984-08-12,,,0.0,0.0,0.0,0.0,4.0,56.0,,,,1984-08-12,"August 12, 1984 (38 years old)",
9465,Alona Malysheva,Ukraine,1984-12-13,,,0.0,0.0,0.0,1.0,3.0,67.0,,,,1984-12-13,"December 13, 1984 (38 years old)",Alona Malysheva
9466,Zuzana Snopkova,Slovakia,1985-03-15,,,0.0,0.0,0.0,0.0,2.0,26.0,,,,1985-03-15,"March 15, 1985 (38 years old)",
9467,Sapir Shoham,Israel,1989-04-21,,,0.0,0.0,0.0,0.0,2.0,8.0,,,,1989-04-21,"April 21, 1989 (34 years old)",
9468,Michal Krymolowski,Israel,1990-09-04,,,0.0,0.0,0.0,0.0,3.0,8.0,,,,1990-09-04,"September 4, 1990 (32 years old)",
9469,Maya Miguel,Canada,1983-02-09,,,0.0,0.0,1.0,0.0,2.0,132.0,,,,1983-02-09,"February 9, 1983 (40 years old)",
9470,Jamie Lynn Broder,Canada,1985-06-08,"Victoria, BC","Vancouver, BC",6.0,0.0,3.0,6.0,99.0,8849.0,,68.0,172.72,1985-06-08,"June 8, 1985 (38 years old)",Jamie Broder
9471,Anne Lene Hvalen,Norway,1969-12-08,Bergen,Oslo,0.0,0.0,0.0,0.0,4.0,16.0,,73.0,185.42000000000002,1969-12-08,"December 8, 1969 (53 years old)",Anne Lene Hvalen
9472,Sofie Praesthus,Norway,1977-07-22,Oslo,OSLO,0.0,0.0,0.0,0.0,4.0,16.0,,73.0,185.42000000000002,1977-07-22,"July 22, 1977 (45 years old)",Sofie Praesthus
9474,Andrey Pugachev,Russia,1980-12-31,,,0.0,0.0,0.0,0.0,1.0,24.0,,,,1980-12-31,"December 31, 1980 (42 years old)",
9475,Pavel Tkachenko,Russia,1980-12-31,,,0.0,0.0,0.0,0.0,1.0,24.0,,,,1980-12-31,"December 31, 1980 (42 years old)",
9476,Artem Fedorov,Russia,1980-12-31,,,0.0,0.0,0.0,0.0,1.0,16.0,,,,1980-12-31,"December 31, 1980 (42 years old)",
9477,Anton Petrunay,Russia,1980-12-31,,,0.0,0.0,0.0,0.0,1.0,16.0,,,,1980-12-31,"December 31, 1980 (42 years old)",
9478,Alexander Potapov,Russia,1980-12-31,,,0.0,0.0,0.0,0.0,1.0,16.0,,,,1980-12-31,"December 31, 1980 (42 years old)",
9479,Roman Popov,Russia,1980-12-31,,,0.0,0.0,0.0,0.0,1.0,16.0,,,,1980-12-31,"December 31, 1980 (42 years old)",
9480,Vilde Solvoll,Norway,1990-12-21,Larkollen,Oslo,0.0,0.0,0.0,1.0,44.0,1331.0,,69.0,175.26,1990-12-21,"December 21, 1990 (32 years old)",Vilde Solvoll
9481,Melanie Savoie,Canada,,,,0.0,0.0,0.0,0.0,3.0,4.0,,,,,,
9482,Patrick Hohl,Liechtenstein,1980-05-04,,,0.0,0.0,0.0,0.0,3.0,33.0,,,,1980-05-04,"May 4, 1980 (43 years old)",
9483,Ali Abdulla Ali,United Arab Emirates,,,,,,,,,,,,,,,Ali Wood
9484,Bianca Gommans,Netherlands,1988-03-28,Rotterdam,Voorschoten,0.0,0.0,0.0,0.0,1.0,1.0,,,,1988-03-28,"March 28, 1988 (35 years old)",
9485,Madelein Meppelink,Netherlands,1989-11-29,Rhenen,The Hague,5.0,7.0,8.0,6.0,144.0,21279.0,,72.0,182.88,1989-11-29,"November 29, 1989 (33 years old)",Madelein Meppelink
9486,Josh Chisholm,Canada,1984-10-08,,,0.0,0.0,1.0,1.0,4.0,187.0,,,,1984-10-08,"October 8, 1984 (38 years old)",
9487,Patricia Macías,Spain,1983-07-21,,,0.0,0.0,0.0,1.0,5.0,75.0,,,,1983-07-21,"July 21, 1983 (39 years old)",
9488,Daniela Scarpellino,Italy,1980-04-24,Soveria Mannelli (CZ),Rome,,,,,,,,69.0,175.26,1980-04-24,"April 24, 1980 (43 years old)",
9489,Tora Hansson,Sweden,1987-02-27,Lund,Hjärup,0.0,0.0,0.0,1.0,23.0,410.0,,71.0,180.34,1987-02-27,"February 27, 1987 (36 years old)",Tora Hansson
9490,Irina Tsimbalova,Kazakhstan,1987-08-09,Almaty,Almaty,0.0,1.0,0.0,0.0,72.0,4765.0,,71.0,180.34,1987-08-09,"August 9, 1987 (35 years old)",Irina Tsimbalova
9491,Malin Ebike Ogoba Brynildsen,Norway,1984-06-29,Fredrikstad,,0.0,0.0,0.0,0.0,1.0,0.0,,69.0,175.26,1984-06-29,"June 29, 1984 (39 years old)",Malin Ebike Brynildsen
9492,Jordan Mowen Johnson,Australia,1989-04-05,Brisbane,Brisbane,0.0,0.0,0.0,0.0,24.0,590.0,,70.0,177.8,1989-04-05,"April 5, 1989 (34 years old)",Jordan Mowen
9493,Simone Head,New Zealand,1988-04-05,Tauranga,Hamilton,0.0,0.0,0.0,0.0,2.0,9.0,,70.0,177.8,1988-04-05,"April 5, 1988 (35 years old)",Simone Head
9494,Kate Sherriff,New Zealand,1989-09-09,Hamilton,Hamilton,0.0,0.0,0.0,0.0,3.0,9.0,,68.0,172.72,1989-09-09,"September 9, 1989 (33 years old)",Kate Sherriff
9495,Hannah Croad,New Zealand,1989-08-30,Hamilton,Hamilton,0.0,0.0,0.0,0.0,3.0,9.0,,69.0,175.26,1989-08-30,"August 30, 1989 (33 years old)",Hannah Croad
9496,Julia Tilley,New Zealand,1989-06-01,Auckland,Tauranga ,0.0,1.0,0.0,1.0,21.0,1389.0,,70.0,177.8,1989-06-01,"June 1, 1989 (34 years old)",Julia Tilley
9497,Janne Bjorvand,Norway,1979-11-20,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1979-11-20,"November 20, 1979 (43 years old)",Janne Bjorvand
9498,Trine Askheim,Norway,1983-11-18,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1983-11-18,"November 18, 1983 (39 years old)",Trine Askheim
9499,Natacha Rigobert,Mauritius,1980-07-10,Curepipe,Grasse,0.0,0.0,0.0,0.0,19.0,222.0,,71.0,180.34,1980-07-10,"July 10, 1980 (42 years old)",Natacha Rigobert
9500,Nioun Chin Elodie Li Yuk Lo,Mauritius,1982-09-29,"Port Louis, Mauritius",Mandelieu,0.0,0.0,0.0,0.0,19.0,222.0,,68.0,172.72,1982-09-29,"September 29, 1982 (40 years old)",Elodie Li Yuk Lo
9501,Edwin O'Dea,New Zealand,1989-08-11,Tauranga,Tauranga,0.0,0.0,0.0,0.0,5.0,24.0,,73.0,185.42000000000002,1989-08-11,"August 11, 1989 (33 years old)",Edwin O'Dea
9502,Cedric Aubry,Norway,1989-09-23,Oslo,Oslo,0.0,0.0,0.0,0.0,4.0,0.0,,75.0,190.5,1989-09-23,"September 23, 1989 (33 years old)",Cedric Aubry
9503,Oystein Holstand,Norway,1983-09-04,Forde,Stavanger,0.0,0.0,0.0,0.0,4.0,9.0,,77.0,195.58,1983-09-04,"September 4, 1983 (39 years old)",Oystein Holstad
9504,Kehinde Hussein (Kenny) Goriola,Nigeria,1975-09-06,Lagos,,,,,,,,,74.0,187.96,1975-09-06,"September 6, 1975 (47 years old)",
9505,Taiwo Hassan  (Tee Money) Goriola,Nigeria,1975-06-09,,,,,,,,,,,,1975-06-09,"June 9, 1975 (48 years old)",
9506,Rossano Bertocco,Italy,1969-11-21,,,0.0,0.0,0.0,0.0,1.0,9.0,,67.0,170.18,1969-11-21,"November 21, 1969 (53 years old)",Rossano Bertocco
9507,Francesco Sposato,Italy,1977-06-27,,,0.0,0.0,0.0,0.0,1.0,9.0,,,,1977-06-27,"June 27, 1977 (46 years old)",Francesco Sposato
9508,Marko Peltonen,Finland,1983-06-03,Vantaa,Vantaa,0.0,0.0,0.0,0.0,3.0,17.0,,76.0,193.04,1983-06-03,"June 3, 1983 (40 years old)",Marko Peltonen
9509,Tommi Koponen,Finland,1983-04-19,Helsinki,Helsinki,0.0,0.0,0.0,0.0,3.0,17.0,,72.0,182.88,1983-04-19,"April 19, 1983 (40 years old)",Tommi Koponen
9510,Pablo Alonso Serrano,Spain,1984-12-11,Alicante,Alicante,0.0,0.0,0.0,0.0,1.0,9.0,,73.0,185.42000000000002,1984-12-11,"December 11, 1984 (38 years old)",Pablo Alonso
9512,Natasha Paula Borges,Brazil,1989-02-28,Rio de Janeiro,Niterdi,0.0,0.0,0.0,0.0,1.0,0.0,,67.0,170.18,1989-02-28,"February 28, 1989 (34 years old)",
9513,Amanda Cristina da Silva Maltez,Brazil,1989-07-05,Rio de Janeiro,Rio de Janeiro,0.0,0.0,0.0,0.0,3.0,60.0,,71.0,180.34,1989-07-05,"July 5, 1989 (34 years old)",Amanda Maltez
9514,Victoria Cowley,Canada,1988-09-24,Toronto,Toronto,0.0,0.0,1.0,2.0,14.0,445.0,,67.0,170.18,1988-09-24,"September 24, 1988 (34 years old)",Victoria Cowley
9515,Kaila Janssen,Canada,1988-07-10,Oshawa,Oshawa,0.0,0.0,0.0,0.0,1.0,0.0,,72.0,182.88,1988-07-10,"July 10, 1988 (34 years old)",
9516,Britta Büthe,Germany,1988-05-25,"Dearborn, MI",Stuttgart,5.0,4.0,5.0,2.0,81.0,11755.0,,73.0,185.42000000000002,1988-05-25,"May 25, 1988 (35 years old)",Britta Buthe
9517,Jessica Grimson,England,1991-03-16,"Leeds, Yorkshire",Bournemouth,0.0,0.0,1.0,0.0,35.0,1961.0,,68.0,172.72,1991-03-16,"March 16, 1991 (32 years old)",Jessica Grimson
9518,Susan Hoare,England,1990-12-13,Mozambique,Worthing ,0.0,0.0,0.0,0.0,1.0,0.0,,70.0,177.8,1990-12-13,"December 13, 1990 (32 years old)",
9519,Kim Smith,England,1988-10-27,Swindon ,Wiltshire,0.0,0.0,0.0,0.0,1.0,0.0,,67.0,170.18,1988-10-27,"October 27, 1988 (34 years old)",
9520,Pheobe Jeffery,England,1989-09-05,Poole,Poole,0.0,0.0,0.0,0.0,1.0,0.0,,67.0,170.18,1989-09-05,"September 5, 1989 (33 years old)",
9521,Karla Martinez,Mexico,1989-08-26,Vera Cruz,Vera Cruz,0.0,0.0,0.0,0.0,2.0,0.0,,70.0,177.8,1989-08-26,"August 26, 1989 (33 years old)",
9522,Perez Nimbe,Mexico,1989-11-28,P. Ricci,Vera Cruz,0.0,0.0,0.0,0.0,1.0,0.0,,68.0,172.72,1989-11-28,"November 28, 1989 (33 years old)",
9523,Nuria Bouza,Spain,1989-06-09,Lugo,Lugo,0.0,0.0,1.0,0.0,14.0,498.0,,69.0,175.26,1989-06-09,"June 9, 1989 (34 years old)",Nuria Bouza
9524,Zhanna Khmel,Ukraine,1988-05-19,Kiev,Kiev,0.0,0.0,0.0,0.0,2.0,15.0,,70.0,177.8,1988-05-19,"May 19, 1988 (35 years old)",
9525,Ksenia Chekmaryova,Ukraine,1990-12-10,Tlinda,Kiev,0.0,0.0,0.0,0.0,3.0,70.0,,69.0,175.26,1990-12-10,"December 10, 1990 (32 years old)",
9527,"Fabiane ""Fabí"" Aires Boogaerdt",Chile,1990-04-27,Campina Grande,Rio de Janeiro,0.0,0.0,1.0,1.0,4.0,28.0,,72.0,182.88,1990-04-27,"April 27, 1990 (33 years old)",
9528,Hélèna Wierre,France,1989-10-23,Calais,Calais,0.0,0.0,0.0,0.0,2.0,0.0,,68.0,172.72,1989-10-23,"October 23, 1989 (33 years old)",
9529,Ksenia Sukhareva Bartie,Russia,1992-04-06,Moscow,"Lake Charles, FL",0.0,0.0,2.0,1.0,10.0,818.0,,71.0,180.34,1992-04-06,"April 6, 1992 (31 years old)",Ksenia Bartie
9530,Maria Ushkova,Russia,1992-12-16,Moscow,,0.0,2.0,3.0,1.0,15.0,364.0,,72.0,182.88,1992-12-16,"December 16, 1992 (30 years old)",Maria Ushkova
9531,Terezia Widerman Hinzellerova,Slovakia,1988-09-30,Levice,Levice,0.0,0.0,0.0,0.0,4.0,20.0,,72.0,182.88,1988-09-30,"September 30, 1988 (34 years old)",
9532,Natalia Dubovcova Pridalova,Slovakia,1990-07-05,Bratislava,Bratislava,0.0,0.0,5.0,3.0,126.0,13473.0,,74.0,187.96,1990-07-05,"July 5, 1990 (33 years old)",Natalia Dubovcova
9533,Ícaro Gregório do Nascimento,Brazil,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,
9534,Levi Cabral,Brazil,1989-05-16,,"riverside, CA",0.0,0.0,0.0,0.0,1.0,96.0,,,,1989-05-16,"May 16, 1989 (34 years old)",
9535,Miika  Manninen,Finland,1988-05-06,Pieksämäki,Lathi,0.0,0.0,0.0,0.0,4.0,24.0,,74.0,187.96,1988-05-06,"May 6, 1988 (35 years old)",
9536,Petri Parviainen,Finland,1988-05-16,Helsinki,Helsinki,0.0,0.0,0.0,0.0,4.0,18.0,,73.0,185.42000000000002,1988-05-16,"May 16, 1988 (35 years old)",
9537,Oscar Dupouy,France,1989-05-19,Quimper,Quimper,0.0,0.0,0.0,1.0,5.0,85.0,,75.0,190.5,1989-05-19,"May 19, 1989 (34 years old)",
9538,Brice Thesee,France,1988-04-06,St. Paul,Poitiers,0.0,1.0,0.0,1.0,12.0,194.0,,76.0,193.04,1988-04-06,"April 6, 1988 (35 years old)",
9539,Adam Smith,England,1990-02-08,Bristol,Bath,0.0,0.0,0.0,0.0,2.0,0.0,,81.0,205.74,1990-02-08,"February 8, 1990 (33 years old)",
9540,Josh Randall,England,1989-07-27,"Chertsey, Surrey",Bath,0.0,0.0,0.0,0.0,4.0,0.0,,78.0,198.12,1989-07-27,"July 27, 1989 (33 years old)",
9541,Chris Gregory,England,1989-08-25,Frimley,Fleet,0.0,0.0,1.0,1.0,55.0,2771.0,,83.0,210.82,1989-08-25,"August 25, 1989 (33 years old)",Chris Gregory
9542,Tristan Dampney,England,1990-06-12,Poole,Bournemouth ,0.0,0.0,0.0,0.0,1.0,0.0,,75.0,190.5,1990-06-12,"June 12, 1990 (33 years old)",
9543,Rolands Ozolins,Latvia,1986-05-20,Dunndaga,"Dunndaga, Talsu distr.",0.0,0.0,0.0,1.0,2.0,18.0,,,,1986-05-20,"May 20, 1986 (37 years old)",
9544,Toms Vanags,Latvia,1989-02-11,Aizpute,Aizpute,0.0,0.0,0.0,0.0,4.0,100.0,,75.0,190.5,1989-02-11,"February 11, 1989 (34 years old)",
9545,Sergio del Pino Hernández,Spain,1988-11-19,,,0.0,0.0,0.0,0.0,4.0,69.0,,77.0,195.58,1988-11-19,"November 19, 1988 (34 years old)",
9546,Diego Mahia Cernadas,Spain,1989-04-20,Caruna,A Coruna,0.0,0.0,0.0,0.0,5.0,54.0,,72.0,182.88,1989-04-20,"April 20, 1989 (34 years old)",
9547,Miroslav Krajcik,Slovakia,1988-10-04,Bádice,Nitra,0.0,0.0,0.0,0.0,2.0,0.0,,78.0,198.12,1988-10-04,"October 4, 1988 (34 years old)",
9548,Matej Hukel,Slovakia,1988-08-27,Detva ,Nitra,0.0,0.0,0.0,0.0,10.0,309.0,,81.0,205.74,1988-08-27,"August 27, 1988 (34 years old)",Matej Hukel
9549,Jörg Wutzl,Austria,1989-10-04,Hartberg,Wien,1.0,1.0,1.0,0.0,78.0,3943.0,,76.0,193.04,1989-10-04,"October 4, 1989 (33 years old)",Jorg Wutzl
9550,Gabriel Silva Francisco Pereira,Brazil,1989-01-16,Rio de Janeiro,Rio de Janeiro,0.0,0.0,0.0,0.0,1.0,0.0,,78.0,198.12,1989-01-16,"January 16, 1989 (34 years old)",
9551,Jefferson Santos Pereira,Qatar,1989-06-08,Doha,Rio de Janeiro,1.0,0.0,0.0,0.0,33.0,2785.0,,72.0,182.88,1989-06-08,"June 8, 1989 (34 years old)",Jefferson Santos Pereira
9552,Jeremy Groenveld,Canada,1988-04-17,Guelph,Welland,0.0,0.0,0.0,0.0,1.0,0.0,,78.0,198.12,1988-04-17,"April 17, 1988 (35 years old)",
9553,Matej Mudrovcic,Croatia,1991-01-14,Zagreb,Zagreb,0.0,0.0,0.0,0.0,1.0,0.0,,79.0,200.66,1991-01-14,"January 14, 1991 (32 years old)",
9554,Nicolas Aubrun,France,1988-06-28,Versailles,Paris,0.0,0.0,0.0,0.0,1.0,0.0,,76.0,193.04,1988-06-28,"June 28, 1988 (35 years old)",
9555,Matthias Penk,Germany,1982-02-11,Berlin,Berlin,0.0,1.0,0.0,1.0,4.0,212.0,,75.0,190.5,1982-02-11,"February 11, 1982 (41 years old)",
9556,Alexander Walkenhorst,Germany,1988-07-30,Essen,Essen,7.0,4.0,3.0,4.0,78.0,9504.0,,81.0,205.74,1988-07-30,"July 30, 1988 (34 years old)",Alexander Walkenhorst
9557,Konstantinos Konstantinos,Greece,,,,,,,,,,,,,,,Danylo Konstantinov
9558,Ioannis Roumeliotakis,Greece,1989-06-25,Crete,Irakleio,0.0,0.0,0.0,0.0,2.0,0.0,,74.0,187.96,1989-06-25,"June 25, 1989 (34 years old)",
9559,Konstantinos Karpathakis,Greece,,,,,,,,,,,,,,,
9560,Julio Anibal Recinos Ocaña,Guatemala,1988-03-08,,,0.0,0.0,0.0,0.0,25.0,688.0,,73.0,185.42000000000002,1988-03-08,"March 8, 1988 (35 years old)",
9561,Andy Alexis Leonardo Blanco,Guatemala,1989-10-27,"Livingston, Izabal",Guatemala City,0.0,4.0,5.0,4.0,63.0,3793.0,,76.0,193.04,1989-10-27,"October 27, 1989 (33 years old)",Andy  Leonardo
9564,Roy Epsztein,Israel,1989-05-03,Hadera,Ein Shemer,0.0,0.0,0.0,0.0,3.0,24.0,,73.0,185.42000000000002,1989-05-03,"May 3, 1989 (34 years old)",
9565,Gay Ben Gal,Israel,1989-07-20,Kfar-Saba,Tel-Mond,0.0,0.0,0.0,0.0,3.0,75.0,,75.0,190.5,1989-07-20,"July 20, 1989 (33 years old)",
9566,Jon Stiekema,Netherlands,1988-05-08,Groningen,Den Haag,1.0,2.0,3.0,3.0,61.0,5241.0,,79.0,200.66,1988-05-08,"May 8, 1988 (35 years old)",Jon Stiekema
9567,Ayo Deji Fayomi,Nigeria,1989-02-11,,,,,,,,,,,,1989-02-11,"February 11, 1989 (34 years old)",
9568,Tosin Abdulahi Kazeem,Nigeria,1990-06-24,,,,,,,,,,,,1990-06-24,"June 24, 1990 (33 years old)",
9569,Morten Kvamsdal,Norway,1989-09-10,Bergen,Eidford,0.0,0.0,0.0,1.0,39.0,2242.0,,77.0,195.58,1989-09-10,"September 10, 1989 (33 years old)",Morten Kvamsdal
9570,Gøran Rønneberg,Norway,1990-10-26,Stavanger,Stavanger,0.0,0.0,0.0,0.0,1.0,0.0,,75.0,190.5,1990-10-26,"October 26, 1990 (32 years old)",
9571,Ilya Goremykin,Russia,1988-09-29,St. Petersburg,St. Petersburg,0.0,0.0,0.0,0.0,1.0,0.0,,76.0,193.04,1988-09-29,"September 29, 1988 (34 years old)",
9572,Anton Safonov,Russia,1988-02-11,St. Petersburg,St. Petersburg,0.0,0.0,0.0,0.0,6.0,63.0,,73.0,185.42000000000002,1988-02-11,"February 11, 1988 (35 years old)",Anton Safonov
9573,Alessandro Gennari,San Marino,1988-02-16,San Marino,San Marino,0.0,0.0,0.0,0.0,3.0,0.0,,77.0,195.58,1988-02-16,"February 16, 1988 (35 years old)",
9574,Elia Lazzarini,San Marino,1988-06-10,San Marino,Borgo Maggiore,0.0,0.0,0.0,0.0,1.0,0.0,,76.0,193.04,1988-06-10,"June 10, 1988 (35 years old)",
9575,Mats Kovatsch,Switzerland,1989-06-21,Bein,Liebefeld,0.0,0.0,0.0,0.0,53.0,3072.0,,77.0,195.58,1989-06-21,"June 21, 1989 (34 years old)",Mats Kovatsch
9576,Jan Namesansky,Slovakia,1988-04-12,Zilina,Zilina,0.0,0.0,0.0,0.0,11.0,191.0,,75.0,190.5,1988-04-12,"April 12, 1988 (35 years old)",Jan Namesansky
9577,Matej Patak,Slovakia,1990-06-08,Dolný Kubín,Novof,0.0,0.0,0.0,0.0,5.0,100.0,,78.0,198.12,1990-06-08,"June 8, 1990 (33 years old)",
9578,Vitalii Didukh,Ukraine,1989-01-05,Kiev,Kyiv,0.0,1.0,1.0,0.0,6.0,99.0,,74.0,187.96,1989-01-05,"January 5, 1989 (34 years old)",
9579,Pronin Mykhailo,Ukraine,1989-01-20,Sumy,Sumy,0.0,0.0,0.0,0.0,4.0,38.0,,76.0,193.04,1989-01-20,"January 20, 1989 (34 years old)",Pronin Mykhailo
